category,field,subfield,detail,year,question,answer,choice1,choice2,choice3,choice4,time_limit,commentary
応用情報技術者試験,テクノロジ系,基礎理論,アルゴリズムとプログラミング,2023,"<p>あるデータ列を整列したら状態0から順に状態1,2,...,Nへと推移した。整列に使ったアルゴリズムはどれか。</p><img src='/images/2023r05a_ap_am_qs_6.png' alt='アルゴリズム' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>","バブルソート","クイックソート","挿入ソート","バブルソート","ヒープソート",60,""
応用情報技術者試験,テクノロジ系,基礎理論,アルゴリズムとプログラミング,2023,"JavaScript のオブジェクトの表記法などを基にして規定したものであって、“名前と値との組みの集まり”と“値の順序付きリスト”の二つの構造に基づいてオブジェクトを表現する、データ記述の仕様はどれか。","JSON","DOM","JSON","SOAP","XML",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,コンピュータ構成要素,2023,"スマートフォンなどで高い処理性能と低消費電力の両立のために、異なる目的に適した複数の種類のコアを搭載したプロセッサはどれか。","ヘテロジニアスマルチコアプロセッサ","スーパースカラプロセッサ","ソフトコアプロセッサ","ヘテロジニアスマルチコアプロセッサ","ホモジニアスマルチコアプロセッサ",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,コンピュータ構成要素,2023,"パイプラインの性能を向上させるための技法の一つで、分岐条件の結果が決定する前に、分岐先を予測して命令を実行するものはどれか。","投機実行","アウトオブオーダー実行","遅延分岐","投機実行","レジスタリネーミング",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,コンピュータ構成要素,2023,"ファイルシステムをフラッシュメモリで構成するとき、ブロックごとの書換え回数を管理することによって、フラッシュメモリの寿命を延ばす技術はどれか。","ウェアレベリング","ウェアレベリング","ジャーナリング","デフラグ","ライトアンプリフィケーション",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,コンピュータ構成要素,2023,"画面表示用フレームバッファがユニファイドメモリ方式であるシステムの特徴はどれか。","主記憶の一部を表示領域として使用する。","主記憶とは別に専用のフレームバッファをもつ。","主記憶の一部を表示領域として使用する。","シリアル接続した表示デバイスに、描画コマンドを用いて表示する。","表示リフレッシュが不要である。",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,システム構成要素,2023,"SAN (Storage Area Network) におけるサーバとストレージの接続形態の説明として、適切なものはどれか。","ファイバチャネルなどによる専用ネットワークで接続する。","シリアルATAなどの接続方式によって内蔵ストレージとして1対1に接続する。","ファイバチャネルなどによる専用ネットワークで接続する。","プロトコルは CIFS (Common Internet File System) を使用し、LANで接続する。","プロトコルは NFS (Network File System) を使用し、LANで接続する。",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,システム構成要素,2023,"システムの性能を向上させるための方法として、スケールアウトが適しているシステムはどれか。","参照系のトランザクションが多いので、複数のサーバで分散処理を行っているシステム","一連の大きな処理を一括して実行しなければならないので、並列処理が困難な処理が中心のシステム","参照系のトランザクションが多いので、複数のサーバで分散処理を行っているシステム","データを追加するトランザクションが多いので、データの整合性を取るためのオーバーヘッドを小さくしなければならないシステム","同一のマスターデータベースがシステム内に複数配置されているので、マスターを更新する際にはデータベース間で整合性を保持しなければならないシステム",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,システム構成要素,2023,"IaC (Infrastructure as Code) に関する記述として、最も適切なものはどれか。","ソフトウェアによる自動実行を可能にするために、システムの構成や状態をコードに定義すること","インフラストラクチャの自律的なシステム運用を実現するために、インシデントへの対応手順をコードに定義すること","各種開発支援ツールを利用するために、ツールの連携手順をコードに定義すること","継続的インテグレーションを実現するために、アプリケーションの生成手順や試験の手順をコードに定義すること","ソフトウェアによる自動実行を可能にするために、システムの構成や状態をコードに定義すること",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,システム構成要素,2023,"アクティブースタンバイ構成の2台のサーバから成るシステムがある。各サーバのMTBFは99時間,MTTRは10時間, フェールオーバーに要する時間は2時間であるとき、このシステムの稼働率はおよそ幾らか。ここで、二重に障害は発生しないものとする。","0.98","0.82","0.89","0.91","0.98",300,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,ソフトウェア,2023,"ページング方式の仮想記憶において、あるプログラムを実行したとき、1回のページフォールトの平均処理時間は30ミリ秒であった。ページフォールト発生時の処理時間が次の条件であったとすると、ページアウトを伴わないページインだけの処理の割合は幾らか。
[ページフォールト発生時の処理時間]
(1) ページアウトを伴わない場合、ページインの処理時間は20ミリ秒である。
(2) ページアウトを伴う場合、置換えページの選択、ページアウト、ページインの合計処理時間は60ミリ秒である。","0.75","0.25","0.33","0.67","0.75",300,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,ソフトウェア,2023,"<p>プリエンプティブな優先度ベースのスケジューリングで実行する二つの周期タスクA及びBがある。タスクBが周期内に処理を完了できるタスクA及びBの最大実行時間及び周期の組合せはどれか。ここで、タスク A の方がタスク Bより優先度が高く, かつ、タスク AとBの共有資源はなく、タスク切替え時間は考慮しないものとする。また、時間及び周期の単位はミリ秒とする。</p><img src='/images/2023r05a_ap_am_qs_17.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>",ア,ア,イ,ウ,エ,60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,ソフトウェア,2023,"あるコンピュータ上で、当該コンピュータとは異なる命令形式のコンピュータで実行できる目的プログラムを生成する言語処理プログラムはどれか。","クロスコンパイラ","エミュレーター","クロスコンパイラ","最適化コンパイラ","プログラムジェネレーター",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,ソフトウェア,2023,"Linux カーネルの説明として、適切なものはどれか。","プロセス管理やメモリ管理などの、アプリケーションソフトウェアが動作するための基本機能を提供する。","CUI によるコマンド入力のためのシェルと呼ばれるソフトウェアが組み込まれていて、文字での操作が可能である。","GUI を利用できるデスクトップ環境が組み込まれていて、マウスを使った直感的な操作が可能である。","Web ブラウザ、ワープロソフト、表計算ソフトなどが含まれており, Linux カーネルだけで多くの業務が行える。","プロセス管理やメモリ管理などの、アプリケーションソフトウェアが動作するための基本機能を提供する。",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,ハードウェア,2023,"FPGAの説明として、適切なものはどれか。","論理回路を基板上に実装した後で再プログラムできる集積回路","電気的に記憶内容の書換えを行うことができる不揮発性メモリ","特定の分野及びアプリケーション用に限定した特定用途向け汎用集積回路","浮動小数点数の演算を高速に実行する演算ユニット","論理回路を基板上に実装した後で再プログラムできる集積回路",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,ハードウェア,2023,"MOS トランジスタの説明として、適切なものはどれか。","金属と半導体との間に酸化物絶縁体を挟んだ構造をもつことが特徴の半導体素子","pn 接合における電子と正孔の再結合によって光を放出するという性質を利用した半導体素子","pn 接合部に光が当たると電流が発生するという性質を利用した半導体素子","金属と半導体との間に酸化物絶縁体を挟んだ構造をもつことが特徴の半導体素子","逆方向電圧をある電圧以上印加すると、電流だけが増加し電圧がほぼ一定に保たれるという特性をもつ半導体素子",60,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,ハードウェア,2023,"<p>図の論理回路において, S=1, R=1, X=0, Y=1のとき、Sを一旦0にした後、再び1に戻した。この操作を行った後のX, Yの値はどれか。</p><img src='/images/2023r05a_ap_am_qs_22.png' alt='図' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>","X=1, Y=0","X=0, Y=0","X=0, Y=1","X=1, Y=0","X=1, Y=1",300,""
応用情報技術者試験,テクノロジ系,コンピュータシステム,ハードウェア,2023,"<p>真理値表に示す3入力多数決回路はどれか。</p><img src='/images/2023r05a_ap_am_qs_23.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>",ア,ア,イ,ウ,エ,300,""
応用情報技術者試験,テクノロジ系,技術要素,ユーザーインターフェース,2023,"JIS X 9303-1:2006（ユーザシステムインタフェース及びシンボル-アイコン及び機能-アイコン一般）で規定されているアイコンの習得性の説明はどれか。","アイコンによって表現されたシステム機能が、それが理解された後に、どれだけ容易に思い出すことができるかを示す。","アイコンによって表現されたシステム機能が、それが理解された後に、どれだけ容易に思い出すことができるかを示す。","アイコンの図柄の詳細を、どれだけ容易に区別できるかを示す。","同じ又は類似したアイコンによる以前の経験に基づいて、どれだけ容易にアイコンを識別できるかを示す。","空間的,時間的又は文脈的に近くに表示された別のアイコンから、与えられたアイコンをどれだけ容易に区別できるかを示す。",60,""
応用情報技術者試験,テクノロジ系,技術要素,情報メディア,2023,"バーチャルリアリティに関する記述のうち、レンダリングの説明はどれか。","仮想世界の情報をディスプレイに描画可能な形式の画像に変換する処理","ウェアラブルカメラ、慣性センサーなどを用いて非言語情報を認識する処理","仮想世界の情報をディスプレイに描画可能な形式の画像に変換する処理","視覚的に現実世界と仮想世界を融合させるために、それぞれの世界の中に定義された3次元座標を一致させる処理","時間経過とともに生じる物の移動などの変化について、モデル化したものを物理法則などに当てはめて変化させる処理",60,""
応用情報技術者試験,テクノロジ系,技術要素,データベース,2023,"“売上”表への次の検索処理のうち、B^+木インデックスよりもハッシュインデックスを設定した方が適切なものはどれか。ここで、インデックスを設定する列を＜＞内に示す。
売上（伝票番号, 売上年月日, 商品名, 利用者ID, 店舗番号, 売上金額）","利用者IDが '1001' の売上を検索する。＜利用者ID＞","売上金額が1万円以上の売上を検索する。＜売上金額＞","売上年月日が今月の売上を検索する。＜売上年月日＞","商品名が 'DB' で始まる売上を検索する。＜商品名＞","利用者IDが '1001' の売上を検索する。＜利用者ID＞",60,""
応用情報技術者試験,テクノロジ系,技術要素,データベース,2023,"関係モデルにおける外部キーの説明として、適切なものはどれか。","ある関係の候補キーを参照する属性、又は属性の組","ある関係の候補キーを参照する属性、又は属性の組","主キー以外で、タプルを一意に識別できる属性,又は属性の組","タプルを一意に識別できる属性、又は属性の組の集合のうち極小のもの","タプルを一意に識別できる属性、又は属性の組を含む集合",60,""
応用情報技術者試験,テクノロジ系,技術要素,データベース,2023,"更新可能なビューを作成する SQL 文はどれか。ここで、SQL文中に現れる基底表は全て更新可能とする。","CREATE VIEW 高額商品(商品番号, 商品名, 商品単価) AS SELECT 商品番号, 商品名, 商品単価 FROM 商品 WHERE 商品単価 > 1000","CREATE VIEW 高額商品(商品番号, 商品名, 商品単価) AS SELECT 商品番号, 商品名, 商品単価 FROM 商品 WHERE 商品単価 > 1000","CREATE VIEW 受注商品(商品番号) AS SELECT DISTINCT 商品番号 FROM 受注","CREATE VIEW 商品受注(商品番号, 受注数量) AS SELECT 商品番号, SUM(受注数量) FROM 受注 GROUP BY 商品番号","CREATE VIEW 商品平均受注数量(平均受注数量) AS SELECT AVG(受注数量) FROM 受注",60,""
応用情報技術者試験,テクノロジ系,技術要素,データベース,2023,"<p>“製品”表と“在庫”表に対し、次のSQL文を実行した結果として得られる表の行数は幾つか。</p><img src='/images/2023r05a_ap_am_qs_29.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>","2","1","2","3","4",60,""
応用情報技術者試験,テクノロジ系,技術要素,データベース,2023,"<p>DBMS をシステム障害発生後に再立上げするとき、ロールフォワードすべきトランザクションとロールバックすべきトランザクションの組合せとして、適切なものはどれか。ここで、トランザクションの中で実行される処理内容は次のとおりとする。</p><img src='/images/2023r05a_ap_am_qs_30.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>",ア,ア,イ,ウ,エ,60,""
応用情報技術者試験,テクノロジ系,技術要素,ネットワーク,2023,"100Mビット/秒のLANを使用し、1件のレコード長が1,000 バイトの電文を1,000件連続して伝送するとき、伝送時間は何秒か。ここで、LANの伝送効率は50%とする。","0.16","0.02","0.08","0.16","1.6",300,""
応用情報技術者試験,テクノロジ系,技術要素,ネットワーク,2023,"<p>プライベート IP アドレスを割り当てられたPCが NAPT (IPマスカレード) 機能をもつルータを経由して、インターネット上の Web サーバにアクセスしている。WebサーバからPCへの応答パケットに含まれるヘッダー情報のうち、このルータで書き換えられるフィールドの組合せとして、適切なものはどれか。ここで、表中の◯はフィールドの情報が書き換えられることを表す。</p><img src='/images/2023r05a_ap_am_qs_32.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>",イ,ア,イ,ウ,エ,60,""
応用情報技術者試験,テクノロジ系,技術要素,ネットワーク,2023,"TCP/IP 環境において, ping によってホストの接続確認をするときに使用されるプロトコルはどれか。","ICMP","CHAP","ICMP","SMTP","SNMP",60,""
応用情報技術者試験,テクノロジ系,技術要素,ネットワーク,2023,"サブネットマスクが255.255.252.0のとき、IP アドレス 172.30.123.45 のホストが属するサブネットワークのアドレスはどれか。","172.30.120.0","172.30.3.0","172.30.120.0","172.30.123.0","172.30.252.0",60,""
応用情報技術者試験,テクノロジ系,技術要素,ネットワーク,2023,"IPv4 ネットワークにおけるマルチキャストの使用例に関する記述として、適切なものはどれか。","ルータがRIP-2 プロトコルを使用して、隣接するルータのグループに、経路の更新情報を送信する際に使用する。","LAN に初めて接続するPCが、DHCP プロトコルを使用して、自分自身に割り当てられる IP アドレスを取得する際に使用する。","ネットワーク機器が、ARP プロトコルを使用して、宛先IPアドレスから MAC アドレスを得るためのリクエストを送信する際に使用する。","メーリングリストの利用者が、SMTP プロトコルを使用して、メンバー全員に対し、同一内容の電子メールを一斉送信する際に使用する。","ルータがRIP-2 プロトコルを使用して、隣接するルータのグループに、経路の更新情報を送信する際に使用する。",60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"パスワードクラック手法の一種である、レインボーテーブル攻撃に該当するものはどれか。","平文のパスワードとハッシュ値をチェーンによって管理するテーブルを準備しておき、それを用いて、不正に入手したハッシュ値からパスワードを解読する。","何らかの方法で事前に利用者 ID と平文のパスワードのリストを入手しておき、複数のシステム間で使い回されている利用者 ID とパスワードの組みを狙って、ログインを試行する。","パスワードに成り得る文字列の全てを用いて、総当たりでログインを試行する。","平文のパスワードとハッシュ値をチェーンによって管理するテーブルを準備しておき、それを用いて、不正に入手したハッシュ値からパスワードを解読する。","利用者の誕生日,電話番号などの個人情報を言葉巧みに聞き出して、パスワードを類推する。",60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"楕円曲線暗号の特徴はどれか。","RSA 暗号と比べて、短い鍵長で同レベルの安全性が実現できる。","RSA 暗号と比べて、短い鍵長で同レベルの安全性が実現できる。","共通鍵暗号方式であり、暗号化や復号の処理を高速に行うことができる。","総当たりによる解読が不可能なことが、数学的に証明されている。","データを秘匿する目的で用いる場合、復号鍵を秘密にしておく必要がない。",60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"<p>自社の中継用メールサーバで、接続元 IP アドレス、電子メールの送信者のメールアドレスのドメイン名、及び電子メールの受信者のメールアドレスのドメイン名から成るログを取得するとき、外部ネットワークからの第三者中継と判断できるログはどれか。ここで、AAA.168.1.5とAAA.168.1.10は自社のグローバルIPアドレスとし、BBB.45.67.89とBBB.45.67.90は社外のグローバルIPアドレスとする。a.b.cは自社のドメイン名とし、a.b.dとa.b.eは他社のドメイン名とする。また、IPアドレスとドメイン名は詐称されていないものとする。</p><img src='/images/2023r05a_ap_am_qs_38.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>",ウ,ア,イ,ウ,エ,60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"<p>JPCERT コーディネーションセンター “CSIRT ガイド(2021年11月30日)”では、CSIRTを機能とサービス対象によって六つに分類しており、その一つにコーディネーションセンターがある。コーディネーションセンターの機能とサービス対象の組合せとして、適切なものはどれか。</p><img src='/images/2023r05a_ap_am_qs_39.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>",ア,ア,イ,ウ,エ,60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"JIS Q 27000:2019(情報セキュリティマネジメントシステム-用語)において、認可されていない個人、エンティティ又はプロセスに対して、情報を使用させず、また、開示しない特性として定義されているものはどれか。","機密性","機密性","真正性","認証","否認防止",60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"暗号機能を実装した IoT 機器における脅威のうち、サイドチャネル攻撃に該当するものはどれか。","機器が発する電磁波を測定することによって秘密情報の取得を試みる。","暗号化関数を線形近似する式を導き、その線形近似式から秘密情報の取得を試みる。","機器が発する電磁波を測定することによって秘密情報の取得を試みる。","二つの平文の差とそれぞれの暗号文の差の関係から、秘密情報の取得を試みる。","理論的にあり得る復号鍵の全てを機器に入力して秘密情報の取得を試みる。",60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"セキュアブートの説明はどれか。","PCの起動時にOSのプログラムやドライバのデジタル署名を検証し、デジタル署名が有効なものだけを実行することによって, OS 起動完了前のマルウェアの実行を防ぐ技術","BIOS にパスワードを設定し、PC起動時にBIOSのパスワード入力を要求することによって、OSの不正な起動を防ぐ技術","HDD 又は SSDにパスワードを設定し、PC起動時にHDD 又は SSDのパスワード入力を要求することによって、OSの不正な起動を防ぐ技術","PCの起動時にOSのプログラムやドライバのデジタル署名を検証し、デジタル署名が有効なものだけを実行することによって, OS 起動完了前のマルウェアの実行を防ぐ技術","マルウェア対策ソフトを OS のスタートアッププログラムに登録し、OS 起動時に自動的にマルウェアスキャンを行うことによって、マルウェアの被害を防ぐ技術",60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"PC のストレージ上の重要なデータを保護する方法のうち、ランサムウェア感染による被害の低減に効果があるものはどれか。","WORM (Write Once Read Many) 機能を有するストレージを導入して、そこに重要なデータをバックアップする。","WORM (Write Once Read Many) 機能を有するストレージを導入して、そこに重要なデータをバックアップする。","ストレージを RAID5 構成にして、1台のディスク故障時にも重要なデータを利用可能にする。","内蔵ストレージを増設して、重要なデータを常時レプリケーションする。","ネットワーク上のストレージの共有フォルダをネットワークドライブに割り当てて、そこに重要なデータをバックアップする。",60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"DKIM (DomainKeys Identified Mail) に関する記述のうち、適切なものはどれか。","送信側のメールサーバで電子メールにデジタル署名を付与し、受信側のメールサーバでそのデジタル署名を検証して送信元ドメインの認証を行う。","送信側のメールサーバで電子メールにデジタル署名を付与し、受信側のメールサーバでそのデジタル署名を検証して送信元ドメインの認証を行う。","送信者が電子メールを送信するとき、送信側のメールサーバは、送信者が正規の利用者かどうかの認証を利用者 IDとパスワードによって行う。","送信元ドメイン認証に失敗した際の電子メールの処理方法を記載したポリシーをDNS サーバに登録し、電子メールの認証結果を監視する。","電子メールの送信元ドメインでメール送信に使うメールサーバの IP アドレスをDNS サーバに登録しておき、受信側で送信元ドメインの DNS サーバに登録されているIPアドレスと電子メールの送信元メールサーバのIPアドレスとを照合する。",60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"DNSSEC についての記述のうち、適切なものはどれか。","公開鍵暗号方式によるデジタル署名を用いることによって、正当な DNS サーバからの応答であることをクライアントが検証できる。","DNS サーバへの問合せ時の送信元ポート番号をランダムに選択することによって、DNS 問合せへの不正な応答を防止する。","DNS の再帰的な問合せの送信元として許可するクライアントを制限することによって、DNSを悪用したDoS攻撃を防止する。","共通鍵暗号方式によるメッセージ認証を用いることによって、正当な DNS サーバからの応答であることをクライアントが検証できる。","公開鍵暗号方式によるデジタル署名を用いることによって、正当な DNS サーバからの応答であることをクライアントが検証できる。",60,""
応用情報技術者試験,テクノロジ系,技術要素,セキュリティ,2023,"問題を引き起こす可能性があるデータを大量に入力し、そのときの応答や挙動を監視することによって、ソフトウェアの脆弱性を検出するテスト手法はどれか。","ファジング","限界値分析","実験計画法","ファジング","ロードテスト",60,""
応用情報技術者試験,テクノロジ系,開発技術,ソフトウェア開発管理技術,2023,"アプリケーションソフトウェアの開発環境上で、用意された部品やテンプレートをGUI による操作で組み合わせたり、必要に応じて一部の処理のソースコードを記述したりして、ソフトウェアを開発する手法はどれか。","ローコード開発","継続的インテグレーション","ノーコード開発","プロトタイピング","ローコード開発",60,""
応用情報技術者試験,テクノロジ系,開発技術,システム開発技術,2023,"問題は発生していないが、プログラムの仕様書と現状のソースコードとの不整合を解消するために、リバースエンジニアリングの手法を使って仕様書を作成し直す。これはソフトウェア保守のどの分類に該当するか。","完全化保守","完全化保守","是正保守","適応保守","予防保守",60,""
応用情報技術者試験,テクノロジ系,開発技術,ソフトウェア開発管理技術,2023,"アジャイルソフトウェア開発宣言では、“あることがらに価値があることを認めながらも別のことがらにより価値をおく”としている。“別のことがら”に該当するものの組みはどれか。","個人と対話、動くソフトウェア、顧客との協調、変化への対応","個人と対話、動くソフトウェア、顧客との協調、変化への対応","個人と対話、包括的なドキュメント、顧客との協調、計画に従うこと","プロセスやツール、動くソフトウェア、契約交渉,変化への対応","プロセスやツール、包括的なドキュメント、契約交渉、計画に従うこと",60,""
応用情報技術者試験,テクノロジ系,開発技術,ソフトウェア開発管理技術,2023,"組込みシステムのソフトウェア開発に使われる IDEの説明として、適切なものはどれか。","エディター、コンパイラ、リンカ、デバッガなどが一体となったツール","エディター、コンパイラ、リンカ、デバッガなどが一体となったツール","専用のハードウェアインタフェースでCPUの情報を取得する装置","ターゲットCPUを搭載した評価ボードなどの実行環境","タスクスケジューリングの仕組みなどを提供するソフトウェア",60,""
応用情報技術者試験,マネジメント系,プロジェクトマネジメント,プロジェクトマネジメント,2023,"PMBOK ガイド第7版によれば、プロジェクト・スコープ記述書に記述する項目はどれか。","プロジェクトの除外事項","WBS","コスト見積額","ステークホルダー分類","プロジェクトの除外事項",60,""
応用情報技術者試験,マネジメント系,プロジェクトマネジメント,プロジェクトマネジメント,2023,"システム開発のプロジェクトにおいて、EVM を活用したパフォーマンス管理をしている。開発途中のある時点で EV-PV の値が負であるとき、どのような状況を示しているか。","プロジェクトの進捗が、計画よりも遅れている。","スケジュール効率が、計画よりも良い。","プロジェクトの完了が、計画よりも遅くなる。","プロジェクトの進捗が、計画よりも遅れている。","プロジェクトの進捗が、計画よりも進んでいる。",60,""
応用情報技術者試験,マネジメント系,プロジェクトマネジメント,プロジェクトマネジメント,2023,"<p>プロジェクトのスケジュールを短縮したい。当初の計画は図1のとおりである。作業Eを作業 E1, E2, E3 に分けて、図2のとおりに計画を変更すると、スケジュールは全体で何日短縮できるか。</p><img src='/images/2023r05a_ap_am_qs_53.png' alt='図' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>","1","1","2","3","4",300,""
応用情報技術者試験,マネジメント系,プロジェクトマネジメント,プロジェクトマネジメント,2023,"プロジェクトマネジメントにおいて、コンティンジェンシー計画を作成するプロセスはどれか。","リスクへの対応","リスクの管理","リスクの特定","リスクの評価","リスクへの対応",60,""
応用情報技術者試験,マネジメント系,サービスマネジメント,サービスマネジメント,2023,"サービスマネジメントシステム (SMS) における是正処置の説明はどれか。","検出された不適合又はほかの望ましくない状況の原因を除去する、又は再発の起こりやすさを低減するための処置","検出された不適合又はほかの望ましくない状況の原因を除去する、又は再発の起こりやすさを低減するための処置","構成品目の変更の展開に伴って、構成情報を更新する処置","パフォーマンスを向上するために繰り返し行われる活動であって, SMS 及びサービスの適切性、妥当性及び有効性を継続的に改善するための処置","問題を“記録・分類”し、“優先度付け”し、“必要ならばエスカレーション”し、“可能ならば解決する”一連の処置",60,""
応用情報技術者試験,マネジメント系,サービスマネジメント,サービスマネジメント,2023,"Y社は、受注管理システムを運用し、顧客に受注管理サービスを提供している。日数が30日、月曜日の回数が4回である月において、サービス提供条件を達成するために許容されるサービスの停止時間は最大何時間か。ここで、サービスの停止時間は、小数第1位を切り捨てるものとする。
[サービス提供条件]
・サービスは、計画停止時間を除いて、毎日0時から24時まで提供する。
・計画停止は、毎週月曜日の0時から6時まで実施する。
・サービスの可用性は99%以上とする。","6","2","6","7","13",300,""
応用情報技術者試験,マネジメント系,サービスマネジメント,サービスマネジメント,2023,"フルバックアップ方式と差分バックアップ方式とを用いた運用に関する記述のうち、適切なものはどれか。","フルバックアップのデータで復元した後に、差分バックアップのデータを反映させて復旧する。","障害からの復旧時に差分バックアップのデータだけ処理すればよいので、フルバックアップ方式に比べ、差分バックアップ方式は復旧時間が短い。","フルバックアップのデータで復元した後に、差分バックアップのデータを反映させて復旧する。","フルバックアップ方式と差分バックアップ方式とを併用して運用することはできない。","フルバックアップ方式に比べ、差分バックアップ方式はバックアップに要する時間が長い。",60,""
応用情報技術者試験,マネジメント系,サービスマネジメント,システム監査,2023,"システム監査人が作成する監査調書に関する記述として、適切なものはどれか。","監査調書は、監査の結論を支える合理的な根拠とするために、発見した事実及び発見事実に関する所見を記載する。","監査調書の作成は任意であり、作成しなくても問題はない。","監査調書は、監査人自身の行動記録であり、監査チーム内でも他の監査人と共有すべきではない。","監査調書は、監査の結論を支える合理的な根拠とするために、発見した事実及び発見事実に関する所見を記載する。","監査調書は、保管の必要がない監査人の備忘録である。",60,""
応用情報技術者試験,マネジメント系,サービスマネジメント,システム監査,2023,"販売管理システムにおいて、起票された受注伝票の入力が、漏れなく、かつ、重複することなく実施されていることを確かめる監査手続として、適切なものはどれか。","販売管理システムから出力したプルーフリストと受注伝票との照合が行われているか、プルーフリストと受注伝票上の照合印を確かめる。","受注データから値引取引データなどの例外取引データを抽出し、承認の記録を確かめる。","受注伝票の入力時に論理チェック及びフォーマットチェックが行われているか、テストデータ法で確かめる。","販売管理システムから出力したプルーフリストと受注伝票との照合が行われているか、プルーフリストと受注伝票上の照合印を確かめる。","並行シミュレーション法を用いて、受注伝票を処理するプログラムの論理の正確性を確かめる。",60,""
応用情報技術者試験,マネジメント系,サービスマネジメント,システム監査,2023,"金融庁“財務報告に係る内部統制の評価及び監査に関する実施基準(令和元年)”における“ITへの対応”に関する記述のうち、適切なものはどれか。","ITの統制は、ITに係る全般統制及びITに係る業務処理統制から成る。","IT環境とは、企業内部に限られた範囲でのITの利用状況である。","ITの統制は、ITに係る全般統制及びITに係る業務処理統制から成る。","IT の利用によって統制活動を自動化している場合、当該統制活動は有効であると評価される。","IT を利用せず手作業だけで内部統制を運用している場合、直ちに内部統制の不備となる。",60,""
応用情報技術者試験,ストラテジ系,経営戦略,技術戦略マネジメント,2023,"バックキャスティングの説明として、適切なものはどれか。","前提として認識すべき制約を受け入れた上で未来のありたい姿を描き、予想される課題や可能性を洗い出し解決策を検討することによって、ありたい姿に近づける思考方法","システム開発において、先にプロジェクト要員を確定し、リソースの範囲内で優先すべき機能から順次提供する開発手法","前提として認識すべき制約を受け入れた上で未来のありたい姿を描き、予想される課題や可能性を洗い出し解決策を検討することによって、ありたい姿に近づける思考方法","組織において、下位から上位への発議を受け付けて経営の意思決定に反映するマネジメント手法","投資戦略の有効性を検証する際に、過去のデータを用いてどの程度の利益が期待できるかをシミュレーションする手法",60,""
応用情報技術者試験,ストラテジ系,システム戦略,システム戦略,2023,"A社は、ソリューションプロバイダから、顧客に対するワントゥワンマーケティングを実現する統合的なソリューションの提案を受けた。この提案に該当するソリューションとして、最も適切なものはどれか。","CRMソリューション","CRMソリューション","HRM ソリューション","SCM ソリューション","財務管理ソリューション",60,""
応用情報技術者試験,ストラテジ系,システム戦略,システム戦略,2023,"SOAを説明したものはどれか。","ビジネスプロセスの構成要素とそれを支援する IT 基盤を、ソフトウェア部品であるサービスとして提供するシステムアーキテクチャのこと","企業改革において既存の組織やビジネスルールを抜本的に見直し、業務フロー, 管理機構及び情報システムを再構築する手法のこと","企業の経営資源を有効に活用して経営の効率を向上させるために、基幹業務を部門ごとではなく統合的に管理するための業務システムのこと","発注者と IT アウトソーシングサービス提供者との間で、サービスの品質について合意した文書のこと","ビジネスプロセスの構成要素とそれを支援する IT 基盤を、ソフトウェア部品であるサービスとして提供するシステムアーキテクチャのこと",60,""
