category,field,subfield,detail,year,question,answer,choice1,choice2,choice3,choice4,time_limit,commentary
ITパスポート試験,テクノロジ系,技術要素,セキュリティ,2024,"正しい URL を指定してインターネット上の Web サイト アクセスしようとした利用者が、偽装された Web サイトに接続されてしまうようになった。原因を調べたところ、ドメイン名と IP アドレスの対応付けを管理するサーバに脆弱性があり、攻撃者によって、ドメイン名と IP アドレスを対応付ける情報が書き換えられていた。このサーバが受けた攻撃はどれか。","DNS キャッシュポイズニング","DDoS 攻擊","DNS キャッシュポイズニング","ソーシャルエンジニアリング","ドライブバイダウンロード",60,"「DDoS 攻擊」: DDoS攻撃(分散型DoS攻撃)は、特定のサイトやサーバに対し、日時を決めて、インターネット上の多数のコンピュータから同時に大量のパケットを送り付けることで、標的のサーバやネットワークを過負荷状態にする分散型のサービス停止攻撃である。引き起こされる被害は”サービスの停止”なので不適切である。
「DNS キャッシュポイズニング」: 正しい。名前解決に関する偽のキャッシュ情報をDNSサーバに登録させ、その汚染されたDNSサーバの利用者を攻撃者の設定した別のサイトに誘導する攻撃手法である。本来とは別の偽サイトに接続されたという内容から、DNSキャッシュポイズニングの被害を推定することができる。
「ソーシャルエンジニアリング」: 情報通信技術の方法を用いるのではなく、人のミスや心理的な隙に付け込むことでパスワードなどの秘密情報を不正に取得する方法の総称である。引き起こされる被害は”機密情報の漏えい”なので不適切である。
「ドライブバイダウンロード」: Webサイトに悪意のあるプログラムを埋め込み、Webブラウザを通じて利用者が気付かないようにそのプログラムをダウンロードさせたり、自動的に実行させる攻撃である。引き起こされる被害は”マルウェアの感染”なので不適切である。"
ITパスポート試験,ストラテジ系,経営戦略,技術戦略マネジメント,2023,"新しいビジネスモデルや製品を開発する際に、仮説に基づいて実用に向けた最小限のサービスや製品を作り、短期に顧客価値の検証を繰り返すことによって、新規事業などを成功させる可能性を高める手法を示す用語はどれか。","リーンスタートアップ","カニバリゼーション","業務モデリング","デジタルトランスフォーメーション","リーンスタートアップ",60,""
ITパスポート試験,ストラテジ系,企業と法務,法務,2023,"次のa~cのうち、著作権法によって定められた著作物に該当するものだけを全て挙げたものはどれか。
a. 原稿なしで話した講演の録音
b. 時刻表に掲載されたバスの到着時刻
c. 創造性の高い技術の発明","a","a","a, c","b, c","c",,
ITパスポート試験,ストラテジ系,経営戦略,経営戦略マネジメント,2023,"観光などで訪日した外国人が国内にもたらす経済効果を示す言葉として、最も適切なものはどれか。","インバウンド需要","アウトソーシング","アウトバウンド需要","インキュベーター","インバウンド需要",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"ASP 利用方式と自社開発の自社センター利用方式(以下“自社方式”という)の採算性を比較する。次の条件のとき, ASP 利用方式の期待利益 (効果額一費用)が自社方式よりも大きくなるのは、自社方式の初期投資額が何万円を超えたときか。ここで、比較期間は5年とする。
[条件]
・両方式とも、システム利用による効果額は500万円/年とする。
・ASP 利用方式の場合、初期費用は0円,利用料は300万円/年とする。
・自社方式の場合,初期投資額は定額法で減価償却計算を行い 5年後の残存簿価は0円とする。また、運用費は100万円/年とする。
・金利やその他の費用は考慮しないものとする。","1,000","500","1,000","1,500","2,000",,
ITパスポート試験,ストラテジ系,システム戦略,システム戦略,2023,"企業でのRPAの活用方法として、最も適切なものはどれか。","定型的な事務処理の効率化","M&Aといった経営層が行う重要な戦略の採択","個人の嗜好に合わせたサービスの提供","潜在顧客層に関する大量の行動データからの規則性抽出","定型的な事務処理の効率化",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"A社では、顧客の行動や天候、販売店のロケーションなどの多くの項目から成るデータを取得している。これらのデータを分析することによって販売数量の変化を説明することを考える。その際、説明に使用するパラメータをできるだけ少数に絞りたい。このときに用いる分析法として、最も適切なものはどれか。","主成分分析","ABC 分析","クラスター分析","主成分分析","相関分析",,
ITパスポート試験,ストラテジ系,システム戦略,システム戦略,2023,"経営戦略に基づいて策定される情報システム戦略の責任者として、最も適切なものはどれか。","CIO","CIO","基幹システムの利用部門の部門長","システム開発プロジェクトマネージャ","システム企画担当者",,
ITパスポート試験,ストラテジ系,経営戦略,経営戦略マネジメント,2023,"A社の営業部門では、成約件数を増やすことを目的として、営業担当者が企画を顧客に提案する活動を始めた。この営業活動の達成度を測るための指標として KGI (Key Goal Indicator) と KPI (Key Performance Indicator) を定めたい。本活動における KGI と KPI の組合せとして、最も適切なものはどれか。","KGI: 成約件数, KPI: 提案件数","KGI: 成約件数, KPI: 売上高","KGI: 成約件数, KPI: 提案件数","KGI: 提案件数, KPI: 売上高","KGI: 提案件数, KPI: 成約件数",,
ITパスポート試験,ストラテジ系,企業と法務,法務,2023,"ソーシャルメディアポリシーを制定する目的として、適切なものだけを全て挙げたものはどれか。
a. 企業がソーシャルメディアを使用する際の心得やルールなどを取り決めて、社外の人々が理解できるようにするため
b. 企業に属する役員や従業員が、公私限らずにソーシャルメディアを使用する際のルールを示すため
c. ソーシャルメディアが企業に対して取材や問合せを行う際の条件や窓口での取扱いのルールを示すため","a, b","a","a, b","a, c","b, c",,
ITパスポート試験,ストラテジ系,企業と法務,法務,2023,"フォーラム標準に関する記述として、最も適切なものはどれか。","特定の分野に関心のある複数の企業などが集まって結成した組織が、規格として作ったもの","工業製品が、定められた品質,寸法,機能及び形状の範囲内であることを保証したもの","公的な標準化機関において、透明かつ公正な手続の下、関係者が合意の上で制定したもの","特定の企業が開発した仕様が広く利用された結果、事実上の業界標準になったもの","特定の分野に関心のある複数の企業などが集まって結成した組織が、規格として作ったもの",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"IoTやAI といった ITを活用し、戦略的にビジネスモデルの刷新や新たな付加価値を生み出していくことなどを示す言葉として、最も適切なものはどれか。","デジタルトランスフォーメーション","デジタルサイネージ","デジタルディバイド","デジタルトランスフォーメーション","デジタルネイティブ",,
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"スマートフォンに内蔵された非接触型ICチップと外部のRFID リーダーによって、実現しているサービスの事例だけを全て挙げたものはどれか。
a. 移動中の通話の際に基地局を自動的に切り替えて通話を保持する。
b. 駅の自動改札を通過する際の定期券として利用する。
c. 海外でも国内と同じ電子メールなどのサービスを利用する。
d. 決済手続情報を得るためにQRコードを読み込む。","b","a, b, c, d","a, b, d","b","b, d",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"<p>ある製品の今月の売上高と費用は表のとおりであった。販売単価を1,000円から800円に変更するとき、赤字にならないためには少なくとも毎月何個を販売する必要があるか。ここで、固定費及び製品1個当たりの変動費は変化しないものとする。</p><img src='/images/2023r05_ip_qs_13.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>","6,000","2,400","2,500","4,800","6,000",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"AI の活用領域の一つである自然言語処理が利用されている事例として、適切なものだけを全て挙げたものはどれか。
a. Web サイト上で、日本語の文章を入力すると即座に他言語に翻訳される。
b. 災害時に SNS に投稿された文字情報をリアルタイムで収集し、地名と災害情報などを解析して被災状況を把握する。
c. スマートスピーカーを利用して、音声によって家電の操作や音楽の再生を行う。
d. 駐車場の出入口に設置したカメラでナンバープレートを撮影して、文字認識処理をし、精算済みの車両がゲートに近付くと自動で開く。","a, b, c","a, b, c","a, b, d","a, c, d","b, c, d",,
ITパスポート試験,ストラテジ系,企業と法務,法務,2023,"パスワードに関連した不適切な行為a~dのうち、不正アクセス禁止法で規制されている行為だけを全て挙げたものはどれか。
a. 業務を代行してもらうために、社内データベースアクセス用の自分のIDとパスワードを同僚に伝えた。
b. 自分のPCに、社内データベースアクセス用の自分のパスワードのメモを貼り付けた。
c. 電子メールに添付されていた文書をPCに取り込んだ。その文書の閲覧用パスワードを、その文書を見る権利のない人に教えた。
d. 人気のショッピングサイトに登録されている他人のIDとパスワードを、無断で第三者に伝えた。","d","a, b, c, d","a, c, d","a, d","d",,
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"コールセンターにおける電話応対業務において、AIを活用し、より有効な FAQ システムを実現する事例として、最も適切なものはどれか。","電話応対時に、質問の音声から感情と内容を読み取って解析し、FAQ から最適な回答候補を選び出す確度を高める。","オペレーター業務研修の一環で、既存のFAQを用いた質疑応答の事例をWebの画面で学習する。","ガイダンスに従って入力されたダイヤル番号に従って、FAQ の該当項目を担当するオペレーターに振り分ける。","受信した電話番号から顧客の情報、過去の問合せ内容及び回答の記録を、顧客情報データベースから呼び出してオペレーターの画面に表示する。","電話応対時に、質問の音声から感情と内容を読み取って解析し、FAQ から最適な回答候補を選び出す確度を高める。",,
ITパスポート試験,ストラテジ系,システム戦略,システム戦略,2023,"IT の進展や関連するサービスの拡大によって、様々なデータやツールを自社のビジネスや日常の業務に利用することが可能となっている。このようなデータやツールを課題解決などのために適切に活用できる能力を示す用語として、最も適切なものはどれか。","情報リテラシー","アクセシビリティ","コアコンピタンス","情報リテラシー","デジタルディバイド",,
ITパスポート試験,ストラテジ系,企業と法務,法務,2023,"EU の一般データ保護規則 (GDPR) に関する記述として、適切なものだけを全て挙げたものはどれか。
a. EU域内に拠点がある事業者が、EU域内に対してデータやサービスを提供している場合は、適用の対象となる。
b. EU 域内に拠点がある事業者が、アジアや米国など EU 域外に対してデータやサービスを提供している場合は、適用の対象とならない。
c. EU 域内に拠点がない事業者が、アジアや米国など EU 域外に対してだけデータやサービスを提供している場合は、適用の対象とならない。
d. EU 域内に拠点がない事業者が、アジアや米国などから EU 域内に対してデータやサービスを提供している場合は、適用の対象とならない。","a, c","a","a, b, c","a, c","a, c, d",,
ITパスポート試験,ストラテジ系,システム戦略,システム戦略,2023,"住宅地に設置してある飲料の自動販売機に組み込まれた通信機器と、遠隔で自動販売機を監視しているコンピュータが、ネットワークを介してデータを送受信することによって在庫管理を実現するような仕組みがある。このように、機械同士がネットワークを介して互いに情報をやり取りすることによって、自律的に高度な制御や動作を行う仕組みはどれか。","M2M","MOT","MRP","M2M","O2O",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"資本活用の効率性を示す指標はどれか。","総資本回転率","売上高営業利益率","自己資本比率","総資本回転率","損益分岐点比率",,
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"フリーミアムの事例として、適切なものはどれか。","名刺を個人で登録・管理する基本機能を無料で提供し、社内関係者との間での顧客情報の共有や人物検索などの追加機能を有料で提供する名刺管理サービス","購入した定額パスをもっていれば、期限内は何杯でもドリンクをもらえるファーストフード店のサービス","無料でダウンロードして使うことはできるが、プログラムの改変は許されていない統計解析プログラム","名刺を個人で登録・管理する基本機能を無料で提供し、社内関係者との間での顧客情報の共有や人物検索などの追加機能を有料で提供する名刺管理サービス","有料広告を収入源とすることによって、無料で配布している地域限定の生活情報などの広報誌",,
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"資金決済法における前払式支払手段に該当するものはどれか。","全国のデパートや商店などで共通に利用可能な使用期限のない商品券","Web サイト上で預金口座から振込や送金ができるサービス","インターネット上で電子的な通貨として利用可能な暗号資産","全国のデパートや商店などで共通に利用可能な使用期限のない商品券","店舗などでの商品購入時に付与され、同店での次回の購入代金として利用可能なポイント",,
ITパスポート試験,ストラテジ系,システム戦略,システム戦略,2023,"OMG (Object Management Group)によって維持されており、国際規格 ISO/IEC 19510として標準化されているビジネスプロセスのモデリング手法及び表記法はどれか。","BPMN","BABOK","BPMN","BPO","BPR",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"需要量が年間を通じて安定している場合において、定量発注方式に関する記述として、最も適切なものはどれか。","最適な発注量は、発注費用と在庫維持費用の総額が最小となる場合である。","最適な発注量は、発注費用と在庫維持費用の総額が最小となる場合である。","発注回数の多寡で比較したとき、発注回数の多い方が商品を保管するスペースを広くする必要がある。","発注は毎週金曜日、毎月末など、決められた同じサイクルで行われる。","毎回需要予測に基づき発注が行われる。",,
ITパスポート試験,ストラテジ系,企業と法務,法務,2023,"企業の行為に関する記述a~cのうち、コンプライアンスにおいて問題となるおそれのある行為だけを全て挙げたものはどれか。
a. 新商品の名称を消費者に浸透させるために、誰でも応募ができて、商品名を答えさせるだけの簡単なクイズを新聞や自社ホームページ、雑誌などに広く掲載し、応募者の中から抽選で現金10万円が当たるキャンペーンを実施した。
b. 人気のある Web サイトを運営している企業が、広告主から宣伝の依頼があった特定の商品を好意的に評価する記事を、広告であることを表示することなく一般の記事として掲載した。
c. フランスをイメージしてデザインしたバッグを国内で製造し、原産国の国名は記載せず、パリの風景写真とフランス国旗だけを印刷したタグを添付して、販売した。","b, c","a, b","a, b, c","a, c","b, c",,
ITパスポート試験,ストラテジ系,経営戦略,経営戦略マネジメント,2023,"組立製造販売業A社では経営効率化の戦略として、部品在庫を極限まで削減するためにかんばん方式を導入することにした。この戦略実現のために、A社が在庫管理システムとオンラインで連携させる情報システムとして、最も適切なものはどれか。なお、A社では在庫管理システムで部品在庫も管理している。また、現在は他のどのシステムも在庫管理システムと連携していないものとする。","部品購買システム","会計システム","部品購買システム","顧客管理システム","販売管理システム",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"ファミリーレストランチェーンAでは、店舗の運営戦略を検討するために、店舗ごとの座席数、客単価及び売上高の三つの要素の関係を分析することにした。各店舗の三つの要素を、一つの図表で全店舗分可視化するときに用いる図表として、最も適切なものはどれか。","バブルチャート","ガントチャート","バブルチャート","マインドマップ","ロードマップ",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"AI を開発するベンチャー企業のA社が、資金調達を目的に、金融商品取引所に初めて上場することになった。このように、企業の未公開の株式を、新たに公開することを表す用語として、最も適切なものはどれか。","IPO","IPO","LBO","TOB","VC",,
ITパスポート試験,ストラテジ系,企業と法務,法務,2023,"不正な販売行為を防ぐために、正当な理由なく映像ソフトのコピープロテクトを無効化するプログラムの販売行為を規制している法律はどれか。","不正競争防止法","商標法","特定商取引に関する法律","不正アクセス行為の禁止等に関する法律","不正競争防止法",,
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"犯罪によって得た資金を正当な手段で得たように見せかける行為を防ぐために、金融機関などが実施する取組を表す用語として、最も適切なものはどれか。","AML (Anti-Money Laundering)","AML (Anti-Money Laundering)","インサイダー取引規制","スキミング","フィッシング",,
ITパスポート試験,ストラテジ系,経営戦略,技術戦略マネジメント,2023,"様々な企業のシステム間を連携させる公開されたインタフェースを通じて、データやソフトウェアを相互利用し、それらの企業との協業を促進しながら新しいサービスを創出することなどで、ビジネスを拡大していく仕組みを表す用語として、最も適切なものはどれか。","API エコノミー","API エコノミー","アウトソーシング","シェアリングエコノミー","プロセスイノベーション",,
ITパスポート試験,ストラテジ系,システム戦略,システム企画,2023,"新システムの導入を予定している企業や官公庁などが作成する RFPの説明として、最も適切なものはどれか。","ベンダー企業にシステムの導入目的や機能概要などを示し、提案書の提出を求めるもの","ベンダー企業から情報収集を行い、システムの技術的な課題や実現性を把握するもの","ベンダー企業と発注者で新システムに求められる性能要件などを定義するもの","ベンダー企業と発注者との間でサービス品質のレベルに関する合意事項を列挙したもの","ベンダー企業にシステムの導入目的や機能概要などを示し、提案書の提出を求めるもの",,
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"<p>製品Aを1個生産するのに部品aが2個、部品bが1個必要である。部品aは1回の発注数量150個,調達期間1週間,部品 bは1回の発注数量100個,調達期間2週間の購買部品である。製品Aの6週間の生産計画と、部品a, 部品bの1週目の手持在庫が表のとおりであるとき、遅くとも何週目に部品を発注する必要があるか。ここで、部品の発注、納品はそれぞれ週の初めに行われるものとし、納品された部品はすぐに生産に利用できるものとする。</p><img src='/images/2023r05_ip_qs_33.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>","3","2","3","4","5",,
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"記述a~cのうち、“人間中心の AI 社会原則” において、AIが社会に受け入れられ、適正に利用されるために、社会が留意すべき事項として記されているものだけを全て挙げたものはどれか。
a. AIの利用に当たっては、人が利用方法を判断し決定するのではなく、AIが自律的に判断し決定できるように、AIそのものを高度化しなくてはならない。
b. AI の利用は、憲法及び国際的な規範の保障する基本的人権を侵すものであってはならない。
c. AI を早期に普及させるために、まず高度な情報リテラシーを保有する者に向けたシステムを実現し、その後、情報弱者も AI の恩恵を享受できるシステムを実現するよう、段階的に発展させていかなくてはならない。","b","a, b","a, b, c","b","b, c",,
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2023,"第4次産業革命に関する記述として、最も適切なものはどれか。","医療やインフラ、交通システムなどの生活における様々な領域で、インターネットやAIを活用して、サービスの自動化と質の向上を図る。","医療やインフラ、交通システムなどの生活における様々な領域で、インターネットやAIを活用して、サービスの自動化と質の向上を図る。","エレクトロニクスを活用した産業用ロボットを工場に導入することによって、生産の自動化と人件費の抑制を行う。","工場においてベルトコンベアを利用した生産ラインを構築することによって、工業製品の大量生産を行う。","織機など、軽工業の機械の動力に蒸気エネルギーを利用することによって、人手による作業に比べて生産性を高める。",,
ITパスポート試験,マネジメント系,サービスマネジメント,サービスマネジメント,2023,"サービスデスクの業務改善に関する記述のうち、最も適切なものはどれか。","サービスデスクが受け付けた問合せの内容や回答,費やした時間などを記録して分析を行う。","サービスデスクが受け付けた問合せの内容や回答,費やした時間などを記録して分析を行う。","障害の問合せに対して一時的な回避策は提示せず、根本原因及び解決策の検討に注力する体制を組む。","利用者が問合せを速やかに実施できるように、問合せ窓口は問合せの種別ごとにできるだけ細かく分ける。","利用者に対して公平性を保つように、問合せ内容の重要度にかかわらず受付順に回答を実施するように徹底する。",,
ITパスポート試験,マネジメント系,サービスマネジメント,システム監査,2023,"システム監査人の行動規範に関して、次の記述中のa, b に入れる字句の適切な組合せはどれか。
「システム監査人は、監査対象となる組織と同一の指揮命令系統に属していないなど、a 上の独立性が確保されている必要がある。また、システム監査人は b 立場で公正な判断を行うという精神的な態度が求められる。」","a: 外観, b: 客観的な","a: 外観, b: 客観的な","a: 経営, b: 被監査側の","a: 契約, b: 経営者側の","a: 取引, b: 良心的な",,
ITパスポート試験,マネジメント系,プロジェクトマネジメント,プロジェクトマネジメント,2023,"システム開発プロジェクトの品質目標を検討するために、複数の類似プロジェクトのプログラムステップ数と不良件数の関係性を示す図として、適切なものはどれか。","散布図","管理図","散布図","特性要因図","パレート図",,
ITパスポート試験,マネジメント系,開発技術,ソフトウェア開発管理技術,2023,"運用中のソフトウェアの仕様書がないので、ソースコードを解析してプログラムの仕様書を作成した。この手法を何というか。","リバースエンジニアリング","コードレビュー","デザインレビュー","リバースエンジニアリング","リファクタリング",,
ITパスポート試験,マネジメント系,開発技術,ソフトウェア開発管理技術,2023,"ソフトウェア開発における DevOps に関する記述として、最も適切なものはどれか。","開発側と運用側が密接に連携し、自動化ツールなどを取り入れることによって、仕様変更要求などに対して迅速かつ柔軟に対応する。","運用側で利用する画面のイメージを明確にするために、開発側が要件定義段階でプロトタイプを作成する。","開発側が、設計・開発・テストの工程を順に実施して、システムに必要な全ての機能及び品質を揃えてから運用側に引き渡す。","開発側と運用側が密接に連携し、自動化ツールなどを取り入れることによって、仕様変更要求などに対して迅速かつ柔軟に対応する。","一つのプログラムを2人の開発者が共同で開発することによって、生産性と信頼性を向上させる。",,
ITパスポート試験,マネジメント系,プロジェクトマネジメント,プロジェクトマネジメント,2023,"<p>次のアローダイアグラムに基づき作業を行った結果、作業Dが2日遅延し、作業 Fが3日前倒しで完了した。作業全体の所要日数は予定と比べてどれくらい変化したか。</p><img src='/images/2023r05_ip_qs_41.png' alt='アローダイアグラム' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>","2日前倒し","3日遅延","1日前倒し","2日前倒し","3日前倒し",,
ITパスポート試験,マネジメント系,開発技術,システム開発技術,2023,"ソフトウェア開発における、テストに関する記述a~cとテスト工程の適切な組合せはどれか。
a. 運用予定時間内に処理が終了することを確認する。
b. ソフトウェア間のインタフェースを確認する。
c. プログラムの内部パスを網羅的に確認する。","単体テスト: c, 結合テスト: b, システムテスト: a","単体テスト: a, 結合テスト: b, システムテスト: c","単体テスト: a, 結合テスト: c, システムテスト: b","単体テスト: b, 結合テスト: a, システムテスト: c","単体テスト: c, 結合テスト: b, システムテスト: a",,
ITパスポート試験,マネジメント系,開発技術,システム開発技術,2023,"ソフトウェア導入作業に関する記述 a~d のうち、適切なものだけを全て挙げたものはどれか。
a. 新規開発の場合、導入計画書の作成はせず、期日までに速やかに導入する。
b. ソフトウェア導入作業を実施した後、速やかに導入計画書と導入報告書を作成し、合意を得る必要がある。
c. ソフトウェアを自社開発した場合,影響範囲が社内になるので導入計画書の作成後に導入し、導入計画書の合意は導入後に行う。
d. 本番稼働中のソフトウェアに機能追加する場合、機能追加したソフトウェアの導入計画書を作成し、合意を得てソフトウェア導入作業を実施する。","d","a, c","b, c, d","b, d","d",,
ITパスポート試験,マネジメント系,サービスマネジメント,サービスマネジメント,2023,"A社のIT部門では、ヘルプデスクのサービス可用性の向上を図るために、対応時間を24時間に拡大することを検討している。ヘルプデスク業務をA社から受託しているB社は、これを実現するためにチャットボットをB社に導入して活用することによって、深夜時間帯は自動応答で対応する旨を提案したところ、A社は24時間対応が可能であるのでこれに合意した。この合意に用いる文書として、最も適切なものはどれか。","SLA","BCP","NDA","SLA","SLM",,
ITパスポート試験,マネジメント系,プロジェクトマネジメント,プロジェクトマネジメント,2023,"プロジェクトマネジメントでは、スケジュール、コスト、品質といった競合する制約条件のバランスをとることが求められる。計画していた開発スケジュールを短縮することになった場合の対応として、適切なものはどれか。","資源の追加によってコストを増加させてでもスケジュールを遵守することを検討する。","資源の追加によってコストを増加させてでもスケジュールを遵守することを検討する。","提供するシステムの高機能化を図ってスケジュールを遵守することを検討する。","プロジェクトの対象スコープを拡大してスケジュールを遵守することを検討する。","プロジェクトメンバーを削減してスケジュールを遵守することを検討する。",,
ITパスポート試験,マネジメント系,サービスマネジメント,サービスマネジメント,2023,"IT サービスに関する指標には, IT サービスが利用できなくなるインシデントの発生間隔の平均時間である MTBSI (Mean Time Between Service Incidents)があり、サービスの中断の発生しにくさを表す。ITサービスにおいて MTBSI の改善を行っている事例として、最も適切なものはどれか。","サービスを提供しているネットワークの構成を二重化することによって、ネットワークがつながらなくなる障害の低減を図る。","インシデント対応事例のデータベースを整備し、分析することによって、サービスの中断から原因究明までの時間の短縮を図る。","サービスのメニューを増やすことによって、利用者数の増加を図る。","サービスを提供しているネットワークの構成を二重化することによって、ネットワークがつながらなくなる障害の低減を図る。","ヘルプデスクの要員を増やすことによって、サービス利用者からの個々の問合せにおける待ち時間の短縮を図る。",,
ITパスポート試験,マネジメント系,サービスマネジメント,サービスマネジメント,2023,"あるホスティングサービスのSLAの内容にa~cがある。これらと関連するITサービスマネジメントの管理との適切な組合せはどれか。
a. サーバが稼働している時間
b. ディスクの使用量が設定したしきい値に達したことを検出した後に、指定された担当者に通知するまでの時間
c. 不正アクセスの検知後に、指定された担当者に通知するまでの時間","サービス可用性管理: a, 容量・能力管理: b, 情報セキュリティ管理: c","サービス可用性管理: a, 容量・能力管理: b, 情報セキュリティ管理: c","サービス可用性管理: a, 容量・能力管理: c, 情報セキュリティ管理: b","サービス可用性管理: b, 容量・能力管理: a, 情報セキュリティ管理: c","サービス可用性管理: c, 容量・能力管理: b, 情報セキュリティ管理: a",,
ITパスポート試験,マネジメント系,サービスマネジメント,サービスマネジメント,2023,"システム環境整備に関する次の記述中の a, b に入れる字句の適切な組合せはどれか。
「企業などがシステム環境である建物や設備などの資源を最善の状態に保つ考え方として a がある。その考え方を踏まえたシステム環境整備の施策として、突発的な停電が発生したときにサーバに一定時間電力を供給する機器である b の配備などがある。」","a: ファシリティマネジメント, b: UPS","a: サービスレベルマネジメント, b: IPS","a: サービスレベルマネジメント, b: UPS","a: ファシリティマネジメント, b: IPS","a: ファシリティマネジメント, b: UPS",,
ITパスポート試験,マネジメント系,開発技術,ソフトウェア開発管理技術,2023,"リファクタリングの説明として、適切なものはどれか。","ソフトウェアが提供する機能仕様を変えずに、内部構造を改善すること","ソフトウェアが提供する機能仕様を変えずに、内部構造を改善すること","ソフトウェアの動作などを解析して、その仕様を明らかにすること","ソフトウェアの不具合を修正し、仕様どおりに動くようにすること","利用者の要望などを基に、ソフトウェアに新しい機能を加える修正をすること",,
ITパスポート試験,マネジメント系,サービスマネジメント,システム監査,2023,"内部統制において、不正防止を目的とした職務分掌に関する事例として、最も適切なものはどれか。","申請者は自身の申請を承認できないようにする。","申請者は自身の申請を承認できないようにする。","申請部署と承認部署の役員を兼務させる。","一つの業務を複数の担当者が手分けして行う。","一つの業務を複数の部署で分散して行う。",,
ITパスポート試験,マネジメント系,サービスマネジメント,サービスマネジメント,2023,"IT サービスマネジメントにおいて、過去のインシデントの内容を FAQ としてデータベース化した。それによって改善が期待できる項目に関する記述 a~c のうち、適切なものだけを全て挙げたものはどれか。
a. ITサービスに関連する構成要素の情報を必要な場合にいつでも確認できる。
b. 要員候補の業務経歴を確認し、適切な要員配置計画を立案できる。
c. 利用者からの問合せに対する一次回答率が高まる。","c","a","a, b","a, c","c",,
ITパスポート試験,マネジメント系,サービスマネジメント,システム監査,2023,"会計監査の目的として、最も適切なものはどれか。","日常の各種取引の発生から決算報告書への集計に至るまで、不正や誤りのない処理が行われていることを確認する。","経理システムを含め、利用している ITに関するリスクをコントロールし、ITガバナンスが実現されていることを確認する。","経理部門が保有している PCの利用方法をはじめとして、情報のセキュリティに係るリスクマネジメントが効果的に実施されていることを確認する。","組織内の会計業務などを含む諸業務が組織の方針に従って、合理的かつ効率的な運用が実現されていることを確認する。","日常の各種取引の発生から決算報告書への集計に至るまで、不正や誤りのない処理が行われていることを確認する。",,
ITパスポート試験,マネジメント系,サービスマネジメント,システム監査,2023,"IT が適切に活用されるために企業が実施している活動を、ルールを決める活動と、ルールに従って行動する活動に分けたとき、ルールを決める活動に該当するものはどれか。","IT投資判断基準の確立","IT投資判断基準の確立","SLA遵守のためのオペレーション管理","開発プロジェクトの予算管理","標準システム開発手法に準拠した個別のプロジェクトの推進",,
ITパスポート試験,マネジメント系,プロジェクトマネジメント,プロジェクトマネジメント,2023,"システム開発のプロジェクトマネジメントに関する記述 a~d のうち、スコープのマネジメントの失敗事例だけを全て挙げたものはどれか。
a. 開発に必要な人件費を過少に見積もったので、予算を超過した。
b. 開発の作業に必要な期間を短く設定したので、予定期間で開発を完了させることができなかった。
c. 作成する機能の範囲をあらかじめ決めずにプロジェクトを開始したので、開発期間を超過した。
d. プロジェクトで実施すべき作業が幾つか計画から欠落していたので、システムを完成できなかった。","c, d","a, b","b, c","b, d","c, d",,
ITパスポート試験,マネジメント系,プロジェクトマネジメント,プロジェクトマネジメント,2023,"ソフトウェア開発の仕事に対し、10名が15日間で完了する計画を立てた。しかし、仕事開始日から5日間は、8名しか要員を確保できないことが分かった。計画どおり15日間で仕事を完了させるためには、6日目以降は何名の要員が必要か。ここで、各要員の生産性は同じものとする。","11","10","11","12","14",,
ITパスポート試験,テクノロジ系,技術要素,セキュリティ,2023,"ISMS クラウドセキュリティ認証に関する記述として、適切なものはどれか。","クラウドサービス固有の管理策が適切に導入、実施されていることを認証するものである。","PaaS、 SaaS が対象であり、 IaaS は対象ではない。","クラウドサービス固有の管理策が適切に導入、実施されていることを認証するものである。","クラウドサービスを提供している組織が対象であり、クラウドサービスを利用する組織は対象ではない。","クラウドサービスで保管されている個人情報について、適切な保護措置を講じる体制を整備し、運用していることを評価して、プライバシーマークの使用を認める制度である。",,
